FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,COMMENT_DSET,DATA_COMP,METHOD_REF,COLLECTION_DETAIL,COMMENT_TS,DECIMALS,UNIT_MULT,BREAKS,SUPP_INFO_BREAKS,COMPILING_ORG,DISS_ORG,TITLE,TIME_FORMAT,COLLECTION,TIME_PERIOD,OBS_VALUE,FISCAL_YEAR,CONF_STATUS,OBS_STATUS,OBS_PRE_BREAK
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-05,3385.12782224,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-06,3478.67209977,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-07,3571.79692968,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-08,3644.45635143,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-09,3734.01789552,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-10,3843.39638499,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-11,3925.87636523,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2013-12,4032.57546119,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-01,4102.13848569,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-02,4159.97241784,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-03,4226.97139601,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-04,4296.04904115,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-05,4322.65446817,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-06,4368.34781037,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-07,4406.63691949,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-08,4413.73635663,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-09,4459.05026014,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-10,4486.75385886,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-11,4485.93086819,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2014-12,4497.65963507,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-01,4500.06433616,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-02,4486.72463628,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-03,4480.60297746,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-04,4471.49903706,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-05,4463.98126396,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-06,4495.05469757,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-07,4485.47970858,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-08,4475.10500976,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-09,4484.11106339,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-10,4489.33886235,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2015-11,4477.08796603,,F,A,
